,Codigo Piloto,Aerolínea,Origen,Destino,Minutos de retraso,OnTime,Piloto
4265,43581,8,SAP,HHN,0,A,Homer Williamns
4266,43581,5,SAP,MIA,0,A,Homer Williamns
4267,43581,7,HAJ,MIA,0,A,Homer Williamns
4268,43581,6,HAJ,SAP,-10,A,Homer Williamns
4269,43581,2,FLL,TEG,-40,B,Homer Williamns
4270,43581,4,TEG,MIA,60,C,Homer Williamns
4271,43581,8,SAP,FLL,-40,B,Homer Williamns
4273,43581,9,SAP,HHN,-20,A,Homer Williamns
4275,43581,1,MIA,SAP,0,A,Homer Williamns
4276,43581,5,SAP,TEG,10,A,Homer Williamns
4277,43581,2,TEG,HAJ,-80,C,Homer Williamns
4278,43581,9,FLL,HHN,-50,B,Homer Williamns
4279,43581,9,TEG,SAP,10,A,Homer Williamns
4280,43581,3,SAP,HAJ,-20,A,Homer Williamns
4281,43581,9,HHN,SAP,-10,A,Homer Williamns
4282,43581,2,HHN,SAP,-10,A,Homer Williamns
4284,43581,4,HAJ,MIA,-20,A,Homer Williamns
4285,43581,10,SAP,MIA,0,A,Homer Williamns
4287,43581,9,SAP,TEG,30,A,Homer Williamns
4288,43581,4,MIA,SAP,-90,C,Homer Williamns
4289,43581,6,MIA,HHN,-40,B,Homer Williamns
4290,43581,3,SAP,HHN,70,C,Homer Williamns
4291,43581,8,TEG,HAJ,-30,A,Homer Williamns
4292,43581,6,MIA,FLL,0,A,Homer Williamns
4293,43581,6,TEG,HAJ,-40,B,Homer Williamns
4294,43581,6,HAJ,SAP,20,A,Homer Williamns
4295,43581,5,FLL,SAP,-50,B,Homer Williamns
4296,43581,9,TEG,SAP,70,C,Homer Williamns
4297,43581,7,SAP,MIA,90,C,Homer Williamns
4298,43582,1,HHN,HAJ,0,A,Jessica Bulnes
4299,43582,7,TEG,MIA,-60,C,Jessica Bulnes
4300,43583,10,HAJ,FLL,-10,A,Maria Guills
4301,43584,2,HHN,SAP,50,B,Juan PŽrez
